phase,contrast_id,block_index,retry_index,template,status,invalid_reason,attempt_ids,a_mean_log_ns,b_mean_log_ns,log_contrast,ratio
pilot,ref_linear_n64,1,0,ABBA,VALID,,pilot-ref_linear_n64-b01-r0-p1-A;pilot-ref_linear_n64-b01-r0-p2-B;pilot-ref_linear_n64-b01-r0-p3-B;pilot-ref_linear_n64-b01-r0-p4-A,4.418840607796598,6.031885741030033,1.6130451332334346,5.018068673251132
pilot,ref_linear_n64,2,0,BAAB,VALID,,pilot-ref_linear_n64-b02-r0-p1-B;pilot-ref_linear_n64-b02-r0-p2-A;pilot-ref_linear_n64-b02-r0-p3-A;pilot-ref_linear_n64-b02-r0-p4-B,4.418840607796598,6.171829154241369,1.7529885464447705,5.771826297351077
pilot,ref_linear_n64,3,0,BAAB,VALID,,pilot-ref_linear_n64-b03-r0-p1-B;pilot-ref_linear_n64-b03-r0-p2-A;pilot-ref_linear_n64-b03-r0-p3-A;pilot-ref_linear_n64-b03-r0-p4-B,4.418840607796598,6.079977702956493,1.6611370951598952,5.265294582747693
pilot,ref_linear_n64,4,0,ABBA,VALID,,pilot-ref_linear_n64-b04-r0-p1-A;pilot-ref_linear_n64-b04-r0-p2-B;pilot-ref_linear_n64-b04-r0-p3-B;pilot-ref_linear_n64-b04-r0-p4-A,4.084243208563341,6.081068215929673,1.9968250073663327,7.365633103841666
pilot,ref_linear_n512,1,0,BAAB,VALID,,pilot-ref_linear_n512-b01-r0-p1-B;pilot-ref_linear_n512-b01-r0-p2-A;pilot-ref_linear_n512-b01-r0-p3-A;pilot-ref_linear_n512-b01-r0-p4-B,6.182338837853406,9.3891006651174,3.2067618272639944,24.698977036846408
pilot,ref_linear_n512,2,0,ABBA,VALID,,pilot-ref_linear_n512-b02-r0-p1-A;pilot-ref_linear_n512-b02-r0-p2-B;pilot-ref_linear_n512-b02-r0-p3-B;pilot-ref_linear_n512-b02-r0-p4-A,5.926926025970411,9.367925910161624,3.4409998841912133,31.218157109818875
pilot,ref_linear_n512,3,0,ABBA,VALID,,pilot-ref_linear_n512-b03-r0-p1-A;pilot-ref_linear_n512-b03-r0-p2-B;pilot-ref_linear_n512-b03-r0-p3-B;pilot-ref_linear_n512-b03-r0-p4-A,6.86484777797086,9.375128018478431,2.510280240507571,12.308378883583588
pilot,ref_linear_n512,4,0,BAAB,VALID,,pilot-ref_linear_n512-b04-r0-p1-B;pilot-ref_linear_n512-b04-r0-p2-A;pilot-ref_linear_n512-b04-r0-p3-A;pilot-ref_linear_n512-b04-r0-p4-B,5.800124646570952,9.378590775796997,3.5784661292260456,35.81855765053848
pilot,ref_linear_n4096,1,0,BAAB,VALID,,pilot-ref_linear_n4096-b01-r0-p1-B;pilot-ref_linear_n4096-b01-r0-p2-A;pilot-ref_linear_n4096-b01-r0-p3-A;pilot-ref_linear_n4096-b01-r0-p4-B,7.590290641316269,13.405991496866688,5.8157008555504195,335.5264717053118
pilot,ref_linear_n4096,2,0,ABBA,VALID,,pilot-ref_linear_n4096-b02-r0-p1-A;pilot-ref_linear_n4096-b02-r0-p2-B;pilot-ref_linear_n4096-b02-r0-p3-B;pilot-ref_linear_n4096-b02-r0-p4-A,7.611048811175964,13.567504824159,5.956456012983036,386.2388702781835
pilot,ref_linear_n4096,3,0,BAAB,VALID,,pilot-ref_linear_n4096-b03-r0-p1-B;pilot-ref_linear_n4096-b03-r0-p2-A;pilot-ref_linear_n4096-b03-r0-p3-A;pilot-ref_linear_n4096-b03-r0-p4-B,8.118489041029003,13.406639325409579,5.288150284380576,197.97688557912403
pilot,ref_linear_n4096,4,0,ABBA,VALID,,pilot-ref_linear_n4096-b04-r0-p1-A;pilot-ref_linear_n4096-b04-r0-p2-B;pilot-ref_linear_n4096-b04-r0-p3-B;pilot-ref_linear_n4096-b04-r0-p4-A,8.125350807753172,13.4266506067659,5.301299799012728,200.5973768682203
pilot,blocked_linear_n4096_b16384,1,0,ABBA,VALID,,pilot-blocked_linear_n4096_b16384-b01-r0-p1-A;pilot-blocked_linear_n4096_b16384-b01-r0-p2-B;pilot-blocked_linear_n4096_b16384-b01-r0-p3-B;pilot-blocked_linear_n4096_b16384-b01-r0-p4-A,7.580189417944541,8.44311394695793,0.8629245290133882,2.3700819414797545
pilot,blocked_linear_n4096_b16384,2,0,ABBA,VALID,,pilot-blocked_linear_n4096_b16384-b02-r0-p1-A;pilot-blocked_linear_n4096_b16384-b02-r0-p2-B;pilot-blocked_linear_n4096_b16384-b02-r0-p3-B;pilot-blocked_linear_n4096_b16384-b02-r0-p4-A,7.590290641316269,8.448283223770146,0.8579925824538766,2.358421601724575
pilot,blocked_linear_n4096_b16384,3,0,BAAB,VALID,,pilot-blocked_linear_n4096_b16384-b03-r0-p1-B;pilot-blocked_linear_n4096_b16384-b03-r0-p2-A;pilot-blocked_linear_n4096_b16384-b03-r0-p3-A;pilot-blocked_linear_n4096_b16384-b03-r0-p4-B,7.610621632175714,8.443175801352764,0.8325541691770502,2.2991837512303306
pilot,blocked_linear_n4096_b16384,4,0,BAAB,VALID,,pilot-blocked_linear_n4096_b16384-b04-r0-p1-B;pilot-blocked_linear_n4096_b16384-b04-r0-p2-A;pilot-blocked_linear_n4096_b16384-b04-r0-p3-A;pilot-blocked_linear_n4096_b16384-b04-r0-p4-B,7.569097783068051,7.911244867137488,0.3421470840694374,1.4079673718557484
pilot,blocked_linear_n262144_b16384,1,0,BAAB,VALID,,pilot-blocked_linear_n262144_b16384-b01-r0-p1-B;pilot-blocked_linear_n262144_b16384-b01-r0-p2-A;pilot-blocked_linear_n262144_b16384-b01-r0-p3-A;pilot-blocked_linear_n262144_b16384-b01-r0-p4-B,12.432911930681518,12.834735325639542,0.4018233949580239,1.4945473647676069
pilot,blocked_linear_n262144_b16384,2,0,ABBA,VALID,,pilot-blocked_linear_n262144_b16384-b02-r0-p1-A;pilot-blocked_linear_n262144_b16384-b02-r0-p2-B;pilot-blocked_linear_n262144_b16384-b02-r0-p3-B;pilot-blocked_linear_n262144_b16384-b02-r0-p4-A,13.085852817161431,12.934808562115219,-0.15104425504621233,0.8598096469015631
pilot,blocked_linear_n262144_b16384,3,0,BAAB,VALID,,pilot-blocked_linear_n262144_b16384-b03-r0-p1-B;pilot-blocked_linear_n262144_b16384-b03-r0-p2-A;pilot-blocked_linear_n262144_b16384-b03-r0-p3-A;pilot-blocked_linear_n262144_b16384-b03-r0-p4-B,12.517614308806515,12.81692945923858,0.299315150432065,1.348934673837277
pilot,blocked_linear_n262144_b16384,4,0,ABBA,VALID,,pilot-blocked_linear_n262144_b16384-b04-r0-p1-A;pilot-blocked_linear_n262144_b16384-b04-r0-p2-B;pilot-blocked_linear_n262144_b16384-b04-r0-p3-B;pilot-blocked_linear_n262144_b16384-b04-r0-p4-A,12.481992470453676,12.834284542290014,0.35229207183633804,1.4223238838067438
pilot,blocked_linear_n4194304_b16384,1,0,ABBA,VALID,,pilot-blocked_linear_n4194304_b16384-b01-r0-p1-A;pilot-blocked_linear_n4194304_b16384-b01-r0-p2-B;pilot-blocked_linear_n4194304_b16384-b01-r0-p3-B;pilot-blocked_linear_n4194304_b16384-b01-r0-p4-A,15.239115950900292,15.724223722658254,0.4851077717579617,1.6243500584727038
pilot,blocked_linear_n4194304_b16384,2,0,ABBA,VALID,,pilot-blocked_linear_n4194304_b16384-b02-r0-p1-A;pilot-blocked_linear_n4194304_b16384-b02-r0-p2-B;pilot-blocked_linear_n4194304_b16384-b02-r0-p3-B;pilot-blocked_linear_n4194304_b16384-b02-r0-p4-A,15.564716506385217,15.699560832944002,0.13484432655878464,1.1443586242392556
pilot,blocked_linear_n4194304_b16384,3,0,BAAB,VALID,,pilot-blocked_linear_n4194304_b16384-b03-r0-p1-B;pilot-blocked_linear_n4194304_b16384-b03-r0-p2-A;pilot-blocked_linear_n4194304_b16384-b03-r0-p3-A;pilot-blocked_linear_n4194304_b16384-b03-r0-p4-B,15.668259231720642,15.837298877251826,0.16903964553118378,1.1841670849264558
pilot,blocked_linear_n4194304_b16384,4,0,BAAB,VALID,,pilot-blocked_linear_n4194304_b16384-b04-r0-p1-B;pilot-blocked_linear_n4194304_b16384-b04-r0-p2-A;pilot-blocked_linear_n4194304_b16384-b04-r0-p3-A;pilot-blocked_linear_n4194304_b16384-b04-r0-p4-B,15.230241221372069,15.730962500827536,0.5007212794554672,1.649910888452324
pilot,parallel2_linear_n262144,1,0,BAAB,VALID,,pilot-parallel2_linear_n262144-b01-r0-p1-B;pilot-parallel2_linear_n262144-b01-r0-p2-A;pilot-parallel2_linear_n262144-b01-r0-p3-A;pilot-parallel2_linear_n262144-b01-r0-p4-B,13.066980885954603,13.241607288795528,0.174626402840925,1.1908012535337194
pilot,parallel2_linear_n262144,2,0,BAAB,VALID,,pilot-parallel2_linear_n262144-b02-r0-p1-B;pilot-parallel2_linear_n262144-b02-r0-p2-A;pilot-parallel2_linear_n262144-b02-r0-p3-A;pilot-parallel2_linear_n262144-b02-r0-p4-B,12.522509724222203,13.242204450004175,0.7196947257819719,2.0538061408710044
pilot,parallel2_linear_n262144,3,0,ABBA,VALID,,pilot-parallel2_linear_n262144-b03-r0-p1-A;pilot-parallel2_linear_n262144-b03-r0-p2-B;pilot-parallel2_linear_n262144-b03-r0-p3-B;pilot-parallel2_linear_n262144-b03-r0-p4-A,13.040982559694797,13.038319544910845,-0.0026630147839519225,0.9973405278944851
pilot,parallel2_linear_n262144,4,0,ABBA,VALID,,pilot-parallel2_linear_n262144-b04-r0-p1-A;pilot-parallel2_linear_n262144-b04-r0-p2-B;pilot-parallel2_linear_n262144-b04-r0-p3-B;pilot-parallel2_linear_n262144-b04-r0-p4-A,12.835772433524477,12.948226921651566,0.11245448812708858,1.1190213269974119
pilot,parallel4_linear_n262144,1,0,ABBA,VALID,,pilot-parallel4_linear_n262144-b01-r0-p1-A;pilot-parallel4_linear_n262144-b01-r0-p2-B;pilot-parallel4_linear_n262144-b01-r0-p3-B;pilot-parallel4_linear_n262144-b01-r0-p4-A,13.138436733827472,12.7435100271856,-0.394926706641872,0.6737294173307686
pilot,parallel4_linear_n262144,2,0,BAAB,VALID,,pilot-parallel4_linear_n262144-b02-r0-p1-B;pilot-parallel4_linear_n262144-b02-r0-p2-A;pilot-parallel4_linear_n262144-b02-r0-p3-A;pilot-parallel4_linear_n262144-b02-r0-p4-B,13.134732014908142,12.754841337687857,-0.3798906772202848,0.6839361749292745
pilot,parallel4_linear_n262144,3,0,BAAB,VALID,,pilot-parallel4_linear_n262144-b03-r0-p1-B;pilot-parallel4_linear_n262144-b03-r0-p2-A;pilot-parallel4_linear_n262144-b03-r0-p3-A;pilot-parallel4_linear_n262144-b03-r0-p4-B,13.155631435623647,12.776352566285109,-0.37927886933853827,0.6843547404995092
pilot,parallel4_linear_n262144,4,0,ABBA,VALID,,pilot-parallel4_linear_n262144-b04-r0-p1-A;pilot-parallel4_linear_n262144-b04-r0-p2-B;pilot-parallel4_linear_n262144-b04-r0-p3-B;pilot-parallel4_linear_n262144-b04-r0-p4-A,12.483292128056213,12.783621973915485,0.300329845859272,1.3503041263535238
pilot,parallel8_linear_n262144,1,0,BAAB,VALID,,pilot-parallel8_linear_n262144-b01-r0-p1-B;pilot-parallel8_linear_n262144-b01-r0-p2-A;pilot-parallel8_linear_n262144-b01-r0-p3-A;pilot-parallel8_linear_n262144-b01-r0-p4-B,13.048565617614376,12.83043565207404,-0.21812996554033504,0.8040209398600003
pilot,parallel8_linear_n262144,2,0,ABBA,VALID,,pilot-parallel8_linear_n262144-b02-r0-p1-A;pilot-parallel8_linear_n262144-b02-r0-p2-B;pilot-parallel8_linear_n262144-b02-r0-p3-B;pilot-parallel8_linear_n262144-b02-r0-p4-A,13.142446629030722,12.834503559585098,-0.3079430694456242,0.7349571583365274
pilot,parallel8_linear_n262144,3,0,ABBA,VALID,,pilot-parallel8_linear_n262144-b03-r0-p1-A;pilot-parallel8_linear_n262144-b03-r0-p2-B;pilot-parallel8_linear_n262144-b03-r0-p3-B;pilot-parallel8_linear_n262144-b03-r0-p4-A,12.453137133759837,12.862372255607209,0.409235121847372,1.5056656937699466
pilot,parallel8_linear_n262144,4,0,BAAB,VALID,,pilot-parallel8_linear_n262144-b04-r0-p1-B;pilot-parallel8_linear_n262144-b04-r0-p2-A;pilot-parallel8_linear_n262144-b04-r0-p3-A;pilot-parallel8_linear_n262144-b04-r0-p4-B,12.969764619330512,12.837039653501009,-0.1327249658295031,0.8757059080389651
pilot,parallel2_linear_n4194304,1,0,ABBA,VALID,,pilot-parallel2_linear_n4194304-b01-r0-p1-A;pilot-parallel2_linear_n4194304-b01-r0-p2-B;pilot-parallel2_linear_n4194304-b01-r0-p3-B;pilot-parallel2_linear_n4194304-b01-r0-p4-A,15.39499802460595,15.421698510773517,0.026700486167566595,1.0270601379727953
pilot,parallel2_linear_n4194304,2,0,ABBA,VALID,,pilot-parallel2_linear_n4194304-b02-r0-p1-A;pilot-parallel2_linear_n4194304-b02-r0-p2-B;pilot-parallel2_linear_n4194304-b02-r0-p3-B;pilot-parallel2_linear_n4194304-b02-r0-p4-A,15.288678441040739,15.511158286983093,0.22247984594235426,1.2491706435397942
pilot,parallel2_linear_n4194304,3,0,BAAB,VALID,,pilot-parallel2_linear_n4194304-b03-r0-p1-B;pilot-parallel2_linear_n4194304-b03-r0-p2-A;pilot-parallel2_linear_n4194304-b03-r0-p3-A;pilot-parallel2_linear_n4194304-b03-r0-p4-B,15.283493169164249,15.445717595572273,0.1622244264080237,1.176124165025914
pilot,parallel2_linear_n4194304,4,0,BAAB,VALID,,pilot-parallel2_linear_n4194304-b04-r0-p1-B;pilot-parallel2_linear_n4194304-b04-r0-p2-A;pilot-parallel2_linear_n4194304-b04-r0-p3-A;pilot-parallel2_linear_n4194304-b04-r0-p4-B,15.495275248739377,15.598604381482286,0.10332913274290867,1.1088563099410844
pilot,parallel4_linear_n4194304,1,0,ABBA,VALID,,pilot-parallel4_linear_n4194304-b01-r0-p1-A;pilot-parallel4_linear_n4194304-b01-r0-p2-B;pilot-parallel4_linear_n4194304-b01-r0-p3-B;pilot-parallel4_linear_n4194304-b01-r0-p4-A,15.59835989941862,15.119567605773664,-0.4787922936449558,0.6195311518872345
pilot,parallel4_linear_n4194304,2,0,BAAB,VALID,,pilot-parallel4_linear_n4194304-b02-r0-p1-B;pilot-parallel4_linear_n4194304-b02-r0-p2-A;pilot-parallel4_linear_n4194304-b02-r0-p3-A;pilot-parallel4_linear_n4194304-b02-r0-p4-B,15.025501556286471,15.073314028555854,0.04781247226938312,1.048973925179203
pilot,parallel4_linear_n4194304,3,0,ABBA,VALID,,pilot-parallel4_linear_n4194304-b03-r0-p1-A;pilot-parallel4_linear_n4194304-b03-r0-p2-B;pilot-parallel4_linear_n4194304-b03-r0-p3-B;pilot-parallel4_linear_n4194304-b03-r0-p4-A,15.182340835025727,15.178666322734601,-0.0036745122911252537,0.9963322304678517
pilot,parallel4_linear_n4194304,4,0,BAAB,VALID,,pilot-parallel4_linear_n4194304-b04-r0-p1-B;pilot-parallel4_linear_n4194304-b04-r0-p2-A;pilot-parallel4_linear_n4194304-b04-r0-p3-A;pilot-parallel4_linear_n4194304-b04-r0-p4-B,15.440721164972004,15.2842340043567,-0.15648716061530443,0.8551424971359154
pilot,parallel8_linear_n4194304,1,0,BAAB,VALID,,pilot-parallel8_linear_n4194304-b01-r0-p1-B;pilot-parallel8_linear_n4194304-b01-r0-p2-A;pilot-parallel8_linear_n4194304-b01-r0-p3-A;pilot-parallel8_linear_n4194304-b01-r0-p4-B,15.719243185754866,15.042471950002112,-0.6767712357527547,0.5082553827624144
pilot,parallel8_linear_n4194304,2,0,BAAB,VALID,,pilot-parallel8_linear_n4194304-b02-r0-p1-B;pilot-parallel8_linear_n4194304-b02-r0-p2-A;pilot-parallel8_linear_n4194304-b02-r0-p3-A;pilot-parallel8_linear_n4194304-b02-r0-p4-B,15.461864694614167,14.941334830052151,-0.5205298645620164,0.5942056160434364
pilot,parallel8_linear_n4194304,3,0,ABBA,VALID,,pilot-parallel8_linear_n4194304-b03-r0-p1-A;pilot-parallel8_linear_n4194304-b03-r0-p2-B;pilot-parallel8_linear_n4194304-b03-r0-p3-B;pilot-parallel8_linear_n4194304-b03-r0-p4-A,14.953676023014086,15.014417623882313,0.06074160086822644,1.0626242975124893
pilot,parallel8_linear_n4194304,4,0,ABBA,VALID,,pilot-parallel8_linear_n4194304-b04-r0-p1-A;pilot-parallel8_linear_n4194304-b04-r0-p2-B;pilot-parallel8_linear_n4194304-b04-r0-p3-B;pilot-parallel8_linear_n4194304-b04-r0-p4-A,15.396194670998831,14.826109659219364,-0.5700850117794669,0.5654773644191284
main,ref_linear_n64,1,0,BAAB,VALID,,main-ref_linear_n64-b01-r0-p1-B;main-ref_linear_n64-b01-r0-p2-A;main-ref_linear_n64-b01-r0-p3-A;main-ref_linear_n64-b01-r0-p4-B,4.424828703319956,6.2110675927769154,1.7862388894569596,5.966967783758797
main,ref_linear_n64,2,0,BAAB,VALID,,main-ref_linear_n64-b02-r0-p1-B;main-ref_linear_n64-b02-r0-p2-A;main-ref_linear_n64-b02-r0-p3-A;main-ref_linear_n64-b02-r0-p4-B,4.078255113039983,6.1641761116192235,2.0859209985792404,8.052003951936221
main,ref_linear_n64,3,0,ABBA,VALID,,main-ref_linear_n64-b03-r0-p1-A;main-ref_linear_n64-b03-r0-p2-B;main-ref_linear_n64-b03-r0-p3-B;main-ref_linear_n64-b03-r0-p4-A,4.072194432773811,6.079977702956493,2.0077832701826823,7.446791512641709
main,ref_linear_n64,4,0,ABBA,VALID,,main-ref_linear_n64-b04-r0-p1-A;main-ref_linear_n64-b04-r0-p2-B;main-ref_linear_n64-b04-r0-p3-B;main-ref_linear_n64-b04-r0-p4-A,4.418840607796598,6.170738641268189,1.7518980334715906,5.7655354766291085
main,ref_linear_n64,5,0,ABBA,VALID,,main-ref_linear_n64-b05-r0-p1-A;main-ref_linear_n64-b05-r0-p2-B;main-ref_linear_n64-b05-r0-p3-B;main-ref_linear_n64-b05-r0-p4-A,4.424828703319956,6.212158105750095,1.7873294024301396,5.973478388841975
main,ref_linear_n64,6,0,ABBA,VALID,,main-ref_linear_n64-b06-r0-p1-A;main-ref_linear_n64-b06-r0-p2-B;main-ref_linear_n64-b06-r0-p3-B;main-ref_linear_n64-b06-r0-p4-A,4.084243208563341,6.171829154241369,2.087585945678028,8.065421279025873
main,ref_linear_n64,7,0,BAAB,VALID,,main-ref_linear_n64-b07-r0-p1-B;main-ref_linear_n64-b07-r0-p2-A;main-ref_linear_n64-b07-r0-p3-A;main-ref_linear_n64-b07-r0-p4-B,3.7256208424938384,6.031885741030033,2.3062648985361944,10.03686584338897
main,ref_linear_n64,8,0,BAAB,VALID,,main-ref_linear_n64-b08-r0-p1-B;main-ref_linear_n64-b08-r0-p2-A;main-ref_linear_n64-b08-r0-p3-A;main-ref_linear_n64-b08-r0-p4-B,4.430816798843313,6.210144231480333,1.7793274326370199,5.925869531572176
main,ref_linear_n64,9,0,BAAB,VALID,,main-ref_linear_n64-b09-r0-p1-B;main-ref_linear_n64-b09-r0-p2-A;main-ref_linear_n64-b09-r0-p3-A;main-ref_linear_n64-b09-r0-p4-B,4.084243208563341,6.122646679341727,2.0384034707783867,7.678340712665286
main,ref_linear_n64,10,0,BAAB,VALID,,main-ref_linear_n64-b10-r0-p1-B;main-ref_linear_n64-b10-r0-p2-A;main-ref_linear_n64-b10-r0-p3-A;main-ref_linear_n64-b10-r0-p4-B,4.418840607796598,6.211234744453513,1.792394136656915,6.003809213237082
main,ref_linear_n64,11,0,ABBA,VALID,,main-ref_linear_n64-b11-r0-p1-A;main-ref_linear_n64-b11-r0-p2-B;main-ref_linear_n64-b11-r0-p3-B;main-ref_linear_n64-b11-r0-p4-A,4.430816798843313,6.126869184114185,1.696052385270872,5.452380952380956
main,ref_linear_n64,12,0,ABBA,VALID,,main-ref_linear_n64-b12-r0-p1-A;main-ref_linear_n64-b12-r0-p2-B;main-ref_linear_n64-b12-r0-p3-B;main-ref_linear_n64-b12-r0-p4-A,4.430816798843313,6.171829154241369,1.7410123553980554,5.703114079525472
main,ref_linear_n512,1,0,ABBA,VALID,,main-ref_linear_n512-b01-r0-p1-A;main-ref_linear_n512-b01-r0-p2-B;main-ref_linear_n512-b01-r0-p3-B;main-ref_linear_n512-b01-r0-p4-A,5.808142489980444,9.378590775796997,3.5704482858165534,35.53251830583433
main,ref_linear_n512,2,0,ABBA,VALID,,main-ref_linear_n512-b02-r0-p1-A;main-ref_linear_n512-b02-r0-p2-B;main-ref_linear_n512-b02-r0-p3-B;main-ref_linear_n512-b02-r0-p4-A,5.978805643115837,9.401289750416495,3.422484107300658,30.645447124934847
main,ref_linear_n512,3,0,BAAB,VALID,,main-ref_linear_n512-b03-r0-p1-B;main-ref_linear_n512-b03-r0-p2-A;main-ref_linear_n512-b03-r0-p3-A;main-ref_linear_n512-b03-r0-p4-B,5.808142489980444,9.38046132606974,3.5723188360892966,35.59904586982095
main,ref_linear_n512,4,0,BAAB,VALID,,main-ref_linear_n512-b04-r0-p1-B;main-ref_linear_n512-b04-r0-p2-A;main-ref_linear_n512-b04-r0-p3-A;main-ref_linear_n512-b04-r0-p4-B,5.742448146124363,9.3609067038781,3.618458557753738,37.28005845271286
main,ref_linear_n512,5,0,BAAB,VALID,,main-ref_linear_n512-b05-r0-p1-B;main-ref_linear_n512-b05-r0-p2-A;main-ref_linear_n512-b05-r0-p3-A;main-ref_linear_n512-b05-r0-p4-B,5.926926025970411,9.360913230455557,3.4339872044851463,31.0
main,ref_linear_n512,6,0,BAAB,VALID,,main-ref_linear_n512-b06-r0-p1-B;main-ref_linear_n512-b06-r0-p2-A;main-ref_linear_n512-b06-r0-p3-A;main-ref_linear_n512-b06-r0-p4-B,5.867534257975427,9.404741724348082,3.5372074663726547,34.37080342570026
main,ref_linear_n512,7,0,ABBA,VALID,,main-ref_linear_n512-b07-r0-p1-A;main-ref_linear_n512-b07-r0-p2-B;main-ref_linear_n512-b07-r0-p3-B;main-ref_linear_n512-b07-r0-p4-A,5.926926025970411,9.36631633933629,3.4393903133658794,31.16794969195117
main,ref_linear_n512,8,0,BAAB,VALID,,main-ref_linear_n512-b08-r0-p1-B;main-ref_linear_n512-b08-r0-p2-A;main-ref_linear_n512-b08-r0-p3-A;main-ref_linear_n512-b08-r0-p4-B,5.920614355889622,9.380406964131145,3.459792608241523,31.810378620157017
main,ref_linear_n512,9,0,BAAB,VALID,,main-ref_linear_n512-b09-r0-p1-B;main-ref_linear_n512-b09-r0-p2-A;main-ref_linear_n512-b09-r0-p3-A;main-ref_linear_n512-b09-r0-p4-B,5.808142489980444,9.360913230455557,3.552770740475113,34.9099099099099
main,ref_linear_n512,10,0,ABBA,VALID,,main-ref_linear_n512-b10-r0-p1-A;main-ref_linear_n512-b10-r0-p2-B;main-ref_linear_n512-b10-r0-p3-B;main-ref_linear_n512-b10-r0-p4-A,5.920614355889622,9.351515302700701,3.4309009468110787,30.90447349762846
main,ref_linear_n512,11,0,ABBA,VALID,,main-ref_linear_n512-b11-r0-p1-A;main-ref_linear_n512-b11-r0-p2-B;main-ref_linear_n512-b11-r0-p3-B;main-ref_linear_n512-b11-r0-p4-A,5.869033509473556,9.385654723077348,3.516621213603792,33.6704707243958
main,ref_linear_n512,12,0,ABBA,VALID,,main-ref_linear_n512-b12-r0-p1-A;main-ref_linear_n512-b12-r0-p2-B;main-ref_linear_n512-b12-r0-p3-B;main-ref_linear_n512-b12-r0-p4-A,5.980006123884606,9.397735922437857,3.4177297985532507,30.50009500581445
main,ref_linear_n4096,1,0,BAAB,VALID,,main-ref_linear_n4096-b01-r0-p1-B;main-ref_linear_n4096-b01-r0-p2-A;main-ref_linear_n4096-b01-r0-p3-A;main-ref_linear_n4096-b01-r0-p4-B,7.590100870885127,13.426154751418697,5.836053880533569,342.42541944098286
main,ref_linear_n4096,2,0,ABBA,VALID,,main-ref_linear_n4096-b02-r0-p1-A;main-ref_linear_n4096-b02-r0-p2-B;main-ref_linear_n4096-b02-r0-p3-B;main-ref_linear_n4096-b02-r0-p4-A,7.611048811175964,13.421263193058024,5.81021438188206,333.69065523766847
main,ref_linear_n4096,3,0,ABBA,VALID,,main-ref_linear_n4096-b03-r0-p1-A;main-ref_linear_n4096-b03-r0-p2-B;main-ref_linear_n4096-b03-r0-p3-B;main-ref_linear_n4096-b03-r0-p4-A,7.611048811175964,13.451480605136744,5.84043179396078,343.92781456086567
main,ref_linear_n4096,4,0,BAAB,VALID,,main-ref_linear_n4096-b04-r0-p1-B;main-ref_linear_n4096-b04-r0-p2-A;main-ref_linear_n4096-b04-r0-p3-A;main-ref_linear_n4096-b04-r0-p4-B,7.600902459542082,13.430024456343943,5.829121996801861,340.05997421410865
main,ref_linear_n4096,5,0,BAAB,VALID,,main-ref_linear_n4096-b05-r0-p1-B;main-ref_linear_n4096-b05-r0-p2-A;main-ref_linear_n4096-b05-r0-p3-A;main-ref_linear_n4096-b05-r0-p4-B,7.6112937291333465,13.42240646919677,5.811112740063424,333.9905636602685
main,ref_linear_n4096,6,0,BAAB,VALID,,main-ref_linear_n4096-b06-r0-p1-B;main-ref_linear_n4096-b06-r0-p2-A;main-ref_linear_n4096-b06-r0-p3-A;main-ref_linear_n4096-b06-r0-p4-B,7.621233450401527,13.402150633231827,5.7809171828303,324.0562730065442
main,ref_linear_n4096,7,0,BAAB,VALID,,main-ref_linear_n4096-b07-r0-p1-B;main-ref_linear_n4096-b07-r0-p2-A;main-ref_linear_n4096-b07-r0-p3-A;main-ref_linear_n4096-b07-r0-p4-B,7.568633198973297,13.46332775271878,5.894694553745483,363.1059096186678
main,ref_linear_n4096,8,0,ABBA,VALID,,main-ref_linear_n4096-b08-r0-p1-A;main-ref_linear_n4096-b08-r0-p2-B;main-ref_linear_n4096-b08-r0-p3-B;main-ref_linear_n4096-b08-r0-p4-A,7.6112937291333465,13.402443929159112,5.791150200025766,327.3893711605837
main,ref_linear_n4096,9,0,BAAB,VALID,,main-ref_linear_n4096-b09-r0-p1-B;main-ref_linear_n4096-b09-r0-p2-A;main-ref_linear_n4096-b09-r0-p3-A;main-ref_linear_n4096-b09-r0-p4-B,7.579934120517498,13.41928150366653,5.839347383149033,343.55505766762616
main,ref_linear_n4096,10,0,ABBA,VALID,,main-ref_linear_n4096-b10-r0-p1-A;main-ref_linear_n4096-b10-r0-p2-B;main-ref_linear_n4096-b10-r0-p3-B;main-ref_linear_n4096-b10-r0-p4-A,7.599779699895889,13.424809764766039,5.82503006487015,338.6713150339769
main,ref_linear_n4096,11,0,ABBA,VALID,,main-ref_linear_n4096-b11-r0-p1-A;main-ref_linear_n4096-b11-r0-p2-B;main-ref_linear_n4096-b11-r0-p3-B;main-ref_linear_n4096-b11-r0-p4-A,7.579709601293864,13.422153677405632,5.842444076111768,344.62059116055724
main,ref_linear_n4096,12,0,ABBA,VALID,,main-ref_linear_n4096-b12-r0-p1-A;main-ref_linear_n4096-b12-r0-p2-B;main-ref_linear_n4096-b12-r0-p3-B;main-ref_linear_n4096-b12-r0-p4-A,7.610021912202081,13.415522585625116,5.805500673423035,332.1214360996845
main,blocked_linear_n4096_b16384,1,0,ABBA,VALID,,main-blocked_linear_n4096_b16384-b01-r0-p1-A;main-blocked_linear_n4096_b16384-b01-r0-p2-B;main-blocked_linear_n4096_b16384-b01-r0-p3-B;main-blocked_linear_n4096_b16384-b01-r0-p4-A,7.558276678174526,7.880336213564004,0.32205953538947796,1.3799669303803412
